timestamp,title,score
1383846378.0,Today in Small Business: Amazon’s Trojan Rabbit,0.0
1516107167.0,"G.E. Weighs Changes, but Investors Hear ‘Breakup’: DealBook Briefing",0.0
1453460065.0,Morning Agenda: Jamie Dimon’s Pay Rises to $27 Million,-0.1027
1441062117.0,End-of-Summer Business Reading: Dreamers and the Defiant,-0.2263
1617121349.0,"Art’s NFT Question: Next Frontier in Trading, or a New Form of Tulip?",0.0
1594894150.0,‘Tough Day for Us at Twitter’,0.0
1519063371.0,Why A.I. Researchers at Google Got Desks Next to the Boss,0.0
1505487519.0,Mass Psychology Supports the Pricey Stock Market,0.3612
1388932627.0,American Dialect Society Chooses ‘Because’ as Word of the Year,0.0
1397221742.0,For All It’s Worth,0.2263
1463599775.0,LinkedIn Says Hackers Are Trying to Sell Fruits of Huge 2012 Data Breach,0.3182
1618931575.0,"LVMH, Richemont and Prada unite behind a blockchain consortium.",0.0
1512043202.0,"Review: ‘The New Radical’ Asks, Is It O.K. to Build Your Own Gun?",-0.34
1515762081.0,New Facebook Should Benefit Investors Long Term: DealBook Briefing,0.4588
1393239600.0,"Google, Riding Off Into the Sunset",0.0
1391695110.0,A Shrug at Puerto Rico’s Debt Downgrade,-0.3612
1583339409.0,Can You Really Hire a Hit Man on the Dark Web?,0.0
1395057338.0,Alibaba’s New York State of Mind,0.0
1443172632.0,Morning Agenda: Dollar Rises After Yellen’s Talk,0.0
1534239244.0,DealBook Briefing: Elon Musk Has Answers. We Still Have Questions.,0.0
1441875571.0,Morning Agenda: Justice Department Sets Sights on Wall Street Executives,0.5267
1455655983.0,"As Marijuana Sales Grow, Start-Ups Step In for Wary Banks",0.0
1595152804.0,The Week in Business: Twitter’s Mystery Hackers,0.0
1542862924.0,Fine-Tuning Hublot’s ‘Art of Fusion’,0.0
1536091135.0,Greek Court Rules for Russia in Fight Over Cybercrime Suspect,-0.5859
1563981573.0,"Who Cancels Lunch With Warren Buffett? A Chinese Tycoon Did, but Why?",-0.2047
1541119549.0,Peter Thiel Is a Man on an Island,0.0
1617782421.0,Missouri Man Gets 12 Years in Prison for Trying to Buy a Chemical Weapon,-0.6705
1386949866.0,Today in Small Business: The Coolest Small Businesses in America,0.0
1456851847.0,Sallie Krawcheck Joins Board of Software Start-Up,0.0
1386721090.0,"Today’s Scuttlebot: Foursquare Regains Its Place, and How a Colombian Cartel Got Your Phone",0.0
1401353860.0,New York Today: Manhattanhenge,0.0
1386968292.0,Weekend Reading: The Twelve Days of Wall Street,0.0
1433491285.0,High Inflation Makes Ukraine’s Troubled Situation Worse,-0.7269
1385704806.0,"Corrections: November 29, 2013",0.0
1498579445.0,Global Ransomware Attack: What We Know and Don’t Know,-0.4767
1390926790.0,Today in Small Business: Raising Prices,0.0
1421896726.0,"In Journal, Man Wrote of Creating Silk Road, an Online Black Market, Prosecutors Say",0.296
1395432930.0,Silk Road Case Began With Hunt for a John Doe,0.0
1512388145.0,The Deal Makers on CVS’s Bid for Aetna: DealBook Briefing,0.0
1452855925.0,Morning Agenda: Morgan Stanley Heeds Investors,0.0
1514980068.0,Tesla Pushes Back Its Model 3 Targets Again: DealBook Briefing,0.0
1617618388.0,Companies Can’t Stay on the Political Sidelines,0.0
1618914434.0,Dogecoin fans push ‘Doge Day’ while global stocks fall.,0.0
1594967401.0,"News Quiz: China, Twitter, Disney",0.0
1618482494.0,Waiting for a Crypto Boom in the Public Markets,0.0
1401446404.0,Food Fight,-0.3818
1386852619.0,JPMorgan Nears Settlement in Madoff Case,0.0
1562690333.0,"Fix Your Finances, Simply. Try the 7-Day Money Challenge.",0.0772
1387322841.0,"Today’s Scuttlebot: Facebook’s Robot Philosopher, and the $357 Uber Ride",0.0
1541062815.0,"Alas, the Blockchain Won’t Save Journalism After All",0.2732
1405958688.0,Today in Small Business: A Hamster Wheel for Cats,0.0
1450836732.0,"For Martin Shkreli and Others, ‘No Comment’ Is Not in the Script",0.0
1561723204.0,The Week in Tech: Can You Put a Price on Your Personal Data?,0.0
1457982113.0,"Goldman Sachs to Buy Honest Dollar, a Small Plan Start-Up",0.5106
1490468198.0,North Korea’s Rising Ambition Seen in Bid to Breach Global Banks,0.0
1408981018.0,Today in Small Business: The Skills Gap,0.0
1406558940.0,Today in Small Business: Zico Versus Vita Coco,0.0
1515068842.0,Trump Moves to Greatly Expand Offshore Drilling: DealBook Briefing,0.3804
1395665759.0,A Top JPMorgan Banker Is Departing,0.2023
1395919739.0,A Failure for Citigroup,-0.5106
1561652489.0,"Another Hacked Florida City Pays a Ransom, This Time for $460,000",-0.4019
1558803321.0,"The Week in Business: Farmers Get a Bailout, and Trump Heads to Japan",-0.1027
1514492446.0,"CryptoKitties, Explained ... Mostly",0.0
1506506600.0,The Tax Overhaul; Microsoft’s C.E.O. on Equality: DealBook Briefing,0.0
1496789552.0,Ponzi Scheme Meets Ransomware for a Doubly Malicious Attack,-0.4767
1572458787.0,2 Plead Guilty in 2016 Uber and Lynda.com Hacks,-0.4215
1565773204.0,"They Stole Your Files, You Don’t Have to Pay the Ransom",-0.1027
1601968695.0,"John McAfee, Software Pioneer Who Fled the Law, Is Arrested in Spain",-0.4767
1545438260.0,"Timothy C. May, Early Advocate of Internet Privacy, Dies at 66",0.0
1450402337.0,Shkreli Indictment Portrays Small-Time Fraud ,-0.5859
1602440652.0,When Your Last $166 Vanishes: ‘Fast Fraud’ Surges on Payment Apps,0.0
1524246929.0,What Happened to Matthew Mellon,0.0
1514855884.0,Toasts to the Deals (and Other Winners) of 2017,0.0
1616788072.0,"Why Did Someone Pay $560,000 for a Picture of My Column?",-0.1027
1612814598.0,Your Tuesday Briefing,0.0
1513081855.0,How Alabama’s Election Could Reshape Washington’s Policy Battles: DealBook Briefing,-0.3818
1366714843.0,Bright Passages,0.4404
1462526193.0,Morning Agenda:  Donald Trump Names Hedge Fund Manager as National Finance Chairman,0.0
1466585406.0,Morning Agenda: Elon Musk Wants to Merge SolarCity With Tesla,0.0
1389960972.0,Banks Keep Mouths Shut on Litigation Reserves,-0.2023
1400771756.0,Today in Small Business: Detroit Is Doing Something Right,0.0
1515548684.0,Kodak Last-Gasp Hope: KodakCoin,0.4404
1394089250.0,"Corrections: March 6, 2014",0.0
1478689355.0,Morning Agenda: Trump Triumphs and Global Markets Plummet,0.4588
1365746256.0,IHT Quick Read: April 12,0.0
1459969216.0,Ranking the Top Fintech Companies,0.2023
1513772276.0,It’s a Merry ‘Taxmas’ for AT&T Employees: DealBook Briefing,0.5423
1404920811.0,Today in Small Business: Paying Employees After a Fire,-0.34
1396350144.0,Taking On Flash Trading,0.0
1467970362.0,Morning Agenda: Growing Unease as British Mutual Funds Block the Exit Doors,-0.5994
1389359020.0,Today in Small Business: Celebrity Business Failures,-0.4588
1494190649.0,Hackers Find Celebrities’ Weak Links in Their Vendor Chains,-0.4404
1446720499.0,"Your Thursday Briefing: Egypt, Justin Trudeau, Bush Biography",0.0
1529009960.0,"Comey, Trump Foundation, Border: Your Thursday Evening Briefing",0.0
1396035803.0,"Weekend Reading: March Madness, Wall St. Edition II",-0.4404
1516107623.0,A Wall Street Giant Makes a $75 Million Bet on Academic Philosophy,0.0
1447178365.0,Prosecutors Announce More Charges in Hacking of JPMorgan Chase,-0.3384
1541426629.0,‘It’s Really About the State for Me’: Dianne Feinstein on Running Again,0.0
1525467807.0,"Unemployment, N.R.A., Kentucky Derby: Your Friday Evening Briefing",-0.4404
1511963520.0,California Today: Graduate Students Fear Tax Increase,-0.2263
1403812703.0,Your Evening Briefing,0.0
1530962988.0,"Teachers, How Do You Connect Your Curriculum to Current Events and Issues?",0.0
1520488806.0,What’s on TV Thursday: ‘Jessica Jones’ and ‘Atlanta’,0.0
1448449949.0,Morning Agenda: Treasury Secretary Warns Foes of Dodd-Frank,-0.3818
1397778856.0,2014 Soleil Anadi: Adding Some Elegance to the Corvette,0.4767
1394212948.0,Today in Small Business: Is It the End of the Supermarket?,0.0
1522280646.0,Boeing Possibly Hit by ‘WannaCry’ Malware Attack,-0.4767
1463165908.0,Computer Security for Banks Demands a United Effort,0.6369
1543318477.0,DealBook Briefing: G.M.’s Cuts Spell Trouble for the Economy,-0.5994
1596781801.0,"News Quiz: Beirut, TikTok, Census Bureau",0.0
1408714579.0,Today in Small Business: The Next Cronut,0.0
1408128223.0,"Weekend Reading: Derivatives, Mortgages and Repo Markets in 2014 or 2008?",0.0
1499346754.0,Hacker Who Aided Russian Intelligence Is Sentenced to 2 Years,0.4588
1614862805.0,"Square acquires majority of Tidal, Jay-Z’s streaming service, in $297 million deal.",0.0
1396973798.0,Today in Small Business: The Cost of a Bad Hire,-0.5423
1389980924.0,Today in Small Business: Target Goes Small,0.0
1389633508.0,Today in Small Business: Learning From the Big Sites,0.0
1604665470.0,The Media’s Complicated Relationship With Trump,0.0
1457546890.0,Growth of Financial Tech Industry Requires Unified Regulation,0.6369
1389704377.0,Today in Small Business: Facebook’s Star Rankings,0.0
1387474490.0,Today in Small Business: Newcandescents,0.0
1389031516.0,Today in Small Business: Running Out of Marijuana,0.0
1394730054.0,Today in Small Business: Clueless Sales Representatives,-0.3612
1431080856.0,Morning Agenda: 2 Banks Agree to Erase Zombie Debts,0.3612
1618417409.0,NFTs Have a Climate Problem,-0.4019
1519088457.0,How Banks Could Control Gun Sales if Washington Won’t,-0.34
1540022404.0,How the Blockchain Could Break Big Tech’s Hold on A.I.,0.0
1438615507.0,The Challenges of Fighting Money Laundering,-0.296
1422756027.0,"$3 Tip on a $4 Cup of Coffee? Gratuities Grow, Automatically ",0.0
1516623690.0,What Will Trump Do in Davos: DealBook Briefing,0.0
1488740004.0,"Donald Trump, Mosul, China: Your Morning Briefing",0.0
1427828658.0,"Investing Early On for Insights, Not Profits",-0.3412
1608313029.0,The Weekender,0.0
1515588080.0,DealBook Briefing: Buffett Succession Plan Gets Clearer,0.2023
1577477690.0,Milestones in Mistrust,0.0
1542636196.0,The Chip Industry Can’t Seem to Escape Its Boom-and-Bust Past,0.1779
1395316686.0,Questioning the Leverage Ratio,-0.1027
1596494118.0,F.T.C. Investigating Twitter for Potential Privacy Violations,-0.5267
1619297528.0,Elon Musk to Host ‘Saturday Night Live’,0.0
1424314803.0,Digital Currency,0.0
1519812013.0,What Would Your Ideal City Look Like?,0.7096
1403710152.0,Today in Small Business: Women Are Starting More Businesses (But That Might Not Be Good),0.0
1395851974.0,Today in Small Business: Personalized Shopping,0.0
1393957861.0,Today in Small Business: Kitchen Incubators,0.0
1377698437.0,Today in Small Business: #Cliffgate,0.0
1559670981.0,S.E.C. Sues Social-Media Company Kik Over Digital Coin Offering,0.0
1440714737.0,Ashley Madison Users Face Threats of Blackmail and Identity Theft,-0.4215
1525507210.0,11 of Our Best Weekend Reads,0.6369
1390396657.0,El-Erian Resigns From Pimco,-0.3182
1397213863.0,A Miss for JPMorgan,-0.1531
1394637909.0,Today in Small Business: Yelp Gets Negative Reviews,-0.5719
1380810138.0,Today in Small Business: Free Popcorn,0.5106
1550901604.0,What’s on TV Saturday: ‘O.G.’ and the Film Independent Spirit Awards,0.5719
1520229618.0,What’s on TV Monday: ‘The Bachelor’ and ‘Delicious’,0.0
1380810138.0,Today in Small Business: Free Popcorn,0.5106
1480109615.0,Value of Payments Provider Stripe Doubles to $9.2 Billion,0.34
1409672414.0,Today in Small Business: Made in the U.S.A.,0.0
1394794283.0,China Puts a Stop to Plans for Virtual Credit Cards,0.1027
1618304410.0,Cryptocurrency’s Newest Frontier,0.0
1614688034.0,The Most Important Lawsuit You’ve Never Heard Of,-0.022
1595241536.0,C.E.O.s Say ‘It’s a Grind’,0.0
1554196974.0,DealBook Briefing: Lyft Crashes Back to Reality,0.0
1400235212.0,Big Breaks for Banks,0.0
1530474564.0,Here’s Some Cryptocurrency. Now Please Use It.,0.3182
1530474564.0,Here’s Some Cryptocurrency. Now Please Use It.,0.3182
1501040029.0,"Donald Trump, Republican Party, Russia: Your Wednesday Briefing",0.4019
1617877575.0,"A Tax Change Is Coming, Maybe",0.0
1606824454.0,Nasdaq Pushes for Diversity in the Boardroom,0.0
1409914271.0,Morning Agenda: Europe’s Bond-Buying Bet,0.0
1594916840.0,How Our Reporter Fought ‘Doomscrolling’,-0.3182
1384263679.0,Obama’s Pick to Lead Trading Commission,0.0
1586987913.0,"U.S. Accuses North Korea of Cyberattacks, a Sign That Deterrence Is Failing",-0.6908
1556053759.0,"Sri Lanka, Supreme Court, Lizzo: Your Tuesday Evening Briefing",0.5574
1532891807.0,"Have a Cryptocurrency Company? Bermuda, Malta or Gibraltar Wants You",0.0
1532891807.0,"Have a Cryptocurrency Company? Bermuda, Malta or Gibraltar Wants You",0.0
1517512668.0,"North Korea, Republican Party, Facebook: Your Friday Briefing",0.4019
1516281431.0,Australia vs. Canada. The Results Are In.,0.0
1509920615.0,A Bull Market Should Make Investors Happy. This One Isn’t.,0.5719
1506967294.0,"Las Vegas, Catalonia, North Korea: Your Tuesday Briefing",0.0
1505328804.0,"North Korea, Rohingya, United Nations: Your Thursday Briefing",0.4215
1501095684.0,"White House, Jeff Sessions, North Korea: Your Thursday Briefing",0.0
1441102525.0,Morning Agenda: David Einhorn Surveys Investors,0.0
1619251217.0,MacKenzie Scott Gave Away Billions. The Scam Artists Followed.,-0.5719
1571949903.0,Can We Trust Facebook to Run a Bank?,0.5106
1396358555.0,Consumers Are Still Seeing Seams in the Mobile Wallet,0.0
1516858013.0,Australia Day’s Multicultural Significance,0.2732
1512673167.0,"Jerusalem, Al Franken, Los Angeles: Your Friday Briefing",0.0
1502218309.0,"North Korea, Google, Jacob Zuma: Your Wednesday Briefing",0.0
1432926093.0,"Ross Ulbricht, Creator of Silk Road Website, Is Sentenced to Life in Prison",-0.5267
1398249967.0,Big Pharma’s Deal Bonanza,0.0
1610705021.0,"From the Capitol to Australian Skies, Misinformation Finds Supporters",0.1531
1606776224.0,"Online Shopping, Virus in Winter, Stock Market: Your Monday Evening Briefing",0.0
1532685155.0,DealBook Briefing: This Trade Truce Feels Familiar,0.0
1512054813.0,"Markets Pass Another Milestone, as Investors Remain Fearless",0.4404
1616256003.0,Variety: Puns and Anagrams,0.0
1409810002.0,"Corrections: September 4, 2014",0.0
1390409842.0,Today in Small Business: ‘Anticipatory Shipping’,0.0
1417005779.0,Morning Agenda: Financing for Suit by Steven Cohen’s Ex-Wife,0.0
1415639070.0,Today in Small Business: Start-Ups Founded by Women,0.0
1405606093.0,Today in Small Business: an App for Google AdWords Express,0.0
1473134426.0,What’s on TV Tuesday: ‘Atlanta’ and ‘Queen Sugar’,0.0
1405096411.0,"Gwen Stefani Returns to the Runway, Ellen DeGeneres’s Lifestyle Line and Kendall Jenner’s Couture Debut",0.0
1390566429.0,JPMorgan’s Chief Gets a Pay Raise,-0.1027
1417629688.0,Today in Small Business: Pregnancy Discrimination,0.0
1332725112.0,‘Good Wife’ Watch: Alicia Florrick v. the Patriarchy,0.0
1401457969.0,Today in Small Business: The Cost of Paper Checks,0.0
1396876910.0,Fenway Summer Acquires Start-Up Mortgage Lender,0.0
1384532174.0,Today in Small Business: Health Care Fixes,0.4939
1529053317.0,"DealBook Briefing: China’s Ready for a Trade War. Your Move, Mr. Trump.",-0.34
1513796533.0,"Republican Party, European Union, Solstice: Your Thursday Briefing",0.4019
1513019603.0,"New York City, North Korea, Jerusalem: Your Tuesday Briefing",0.0
1497254416.0,How the Dark Web’s Dread Pirate Roberts Went Down,-0.4588
1512968778.0,"Donald Trump, Laurent Wauquiez, Syria: Your Monday Briefing",0.0
1566460814.0,Ransomware Attacks Are Testing Resolve of Cities Across America,-0.0772
1615585113.0,Beeple Has Won. Here’s What We’ve Lost.,0.34
1450350044.0,Morning Agenda:  Janet Yellen’s New Risk Manager Role,-0.2732
1386373974.0,John Waters Offers Season’s Greeting With a Wink,0.3818
1560848838.0,DealBook Briefing: Say Hello to Facebook’s Cryptocurrency,0.0
1495181371.0,Victims Call Hackers’ Bluff as Ransomware Deadline Nears,-0.3182
1395400602.0,Joining the 11-Digit Valuation Club,0.0
1441962487.0,Morning Agenda: Avon in Talks to Sell a Stake,0.0
1563215289.0,How to Stay Financially Stable When the World Might Be Falling Apart,0.1531
1519425491.0,What We’re Reading,0.0
1506724629.0,New Virtual Currencies Hit Barriers in U.S. and 2 Other Nations,0.0
1506724629.0,New Virtual Currencies Hit Barriers in U.S. and 2 Other Nations,0.0
1385557760.0,A New Credit Boom,0.3818
1380307977.0,Weekend Reading: JPMorgan Settlement in Sight,0.0
1436356824.0,Symantec Report Suggests Hackers’ Motives Are Blurring,0.0
1594010981.0,South Korea Denies U.S. Request to Extradite Operator of Child Pornography Site,-0.4215
1514388681.0,"A World of Deal Making, Gleaned With an iPhone X",0.0
1411571405.0,Today in Small Business: A Positive Review on Yelp Goes Viral,0.5574
1410275187.0,Today in Small Business: Best and Worst Cities for Hispanic Entrepreneurs,0.0258
1497985454.0,"Finders Keepers? An Ohio Goodwill Returns $97,000 Mistakenly Donated With Clothes",-0.296
1517587122.0,The 1.21.18 Issue,0.0
1497985454.0,"Finders Keepers? An Ohio Goodwill Returns $97,000 Mistakenly Donated With Clothes",-0.296
1531834952.0,How to Prepare for a Stock Market Surprise ,0.2732
1404404432.0,Today in Small Business: Saving the Naked Bean,0.0
1403866302.0,Morning Agenda: $8.9 Billion Penalty for BNP,-0.4588
1608327004.0,What You’re Looking Forward to,0.0
1398943195.0,Awaiting Alibaba’s I.P.O.,0.0
1397560314.0,Dreaming of Corporate Tax Breaks,0.0
1397570108.0,Today in Small Business: Etsy Goes Wholesale,0.0
1403018319.0,Today in Small Business: Why Innovation Is Overrated,0.3818
1380293328.0,Today in Small Business: Postal Arbitrage,0.0
1397831258.0,Today in Small Business: Bacon-Filled Chocolate Bunnies,0.0
1581546555.0,Treasury to Roll Out Cryptocurrency Rules,0.2023
1396364734.0,Today in Small Business: Erosion,0.0
1440010859.0,"With an Eye on Fintech, Andreessen Horowitz Adds a New General Partner",0.0
1403895805.0,Weekend Reading: Advancing on Bank Penalties,0.0
1401805845.0,"Year-End Roundup 2013-2014 | Social Studies, History, Geography and Civics",0.0
1581286262.0,"Ransomware Attacks Grow, Crippling Cities and Businesses",-0.4404
1618512492.0,Your Friday Briefing,0.0
1613592890.0,U.S. Charges 3 North Koreans With Hacking and Stealing Millions of Dollars,-0.7003
1536225703.0,DealBook Briefing: How Washington Dealt Big Tech a Sucker Punch,-0.5267
